empty_slots,free_bikes,station_id,latitude_x,longitude_x,name,timestamp,extra_ebikes,extra_has_ebikes,extra_last_updated,extra_payment,extra_payment-terminal,extra_rental_uris_android,extra_rental_uris_ios,extra_renting,extra_returning,extra_slots,extra_uid,extra_address,longitude_y,latitude_y,elevation,avg_venue_elev_100m,venue_id_count,max_venue_elev,min_venue_elev,average_elevation_delta,station_size,free_reg_bikes,ebike_use_ratio,venue_range,station_avg_uphill_yes
12,9,1a4ced4bb87081c0a92db3f014c92d19,37.79762790889688,-122.423534989357,Green St at Van Ness Ave,2023-08-22T02:33:57.479000Z,4,True,1692671461,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,cb20f487-2e7d-4c11-9f19-2b669ff9fd7f,,-122.423534989357,37.79762790889688,35.745132446,35.745132446,0.0,35.745132446,35.745132446,0.0,21,5,0.8,0.0,1
17,7,eace607a9b4ea4ea7b9fe0e5c17b04e7,37.78657849953654,-122.45342284440996,Spruce St at California St,2023-08-22T02:33:57.054000Z,7,True,1692671539,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,24,272f64c8-d2aa-4fe8-8fcd-9853367dc8b8,,-122.45342284440996,37.78657849953654,76.244766235,76.244766235,0.0,76.244766235,76.244766235,0.0,24,0,inf,0.0,1
0,14,63816efc067878fdff9a0d2a38531268,37.8539069616438,-122.2896981239319,Ninth St at Heinz Ave,2023-08-22T02:33:57.154000Z,0,True,1692671457,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,7cec0a12-76ab-4472-b38c-8e8ad02688a5,,-122.2896981239319,37.8539069616438,12.37298584,12.37298584,0.0,12.37298584,12.37298584,0.0,14,14,0.0,0.0,1
11,3,363a2381ec0d75a658698918d68d0edb,37.756808,-122.405943,22nd St at Potrero Ave,2023-08-22T02:33:57.189000Z,3,True,1692671486,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,6197f964-9002-4ddb-b4df-70d0bcf25ee9,,-122.405943,37.756808,21.278547287,21.278547287,0.0,21.278547287,21.278547287,0.0,14,0,inf,0.0,1
4,18,a9af746a9f25302bc6e438d12b4171f2,37.772954,-122.509071,48th Ave at Cabrillo St,2023-08-22T02:33:57.143000Z,7,True,1692671565,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,22,874736bb-35c8-48e8-a4d7-e8e811d418da,,-122.509071,37.772954,12.023629189,12.023629189,0.0,12.023629189,12.023629189,0.0,22,11,0.6363636363636364,0.0,1
2,16,c6819c29250a339afc80c325c09cfaf2,37.7632417,-122.4306746,Sanchez St at 17th St,2023-08-22T02:33:57.372000Z,10,True,1692671514,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,4cfebcba-c209-4f34-bcd3-2e6c4cdaee34,,-122.4306746,37.7632417,30.637994766,30.637994766,0.0,30.637994766,30.637994766,0.0,18,6,1.6666666666666667,0.0,1
3,16,059af05c37addf83badc457996fe45eb,37.3302641,-121.8977018,Delmas Ave and San Fernando St,2023-08-22T02:33:57.354000Z,0,True,1692671498,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,6bcc6da3-b25b-4fea-9c30-3eb88e282574,,-121.8977018,37.3302641,26.199279785,26.199279785,0.0,26.199279785,26.199279785,0.0,19,16,0.0,0.0,1
8,11,a8ecd18d2c44ea14d8a396eba32c3fcc,37.8388,-122.258732,Miles Ave at Cavour St,2023-08-22T02:33:57.141000Z,0,True,1692671552,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,ffbf423a-2c1b-447a-a47d-9c1fddd152be,,-122.258732,37.8388,40.653713226,40.653713226,0.0,40.653713226,40.653713226,0.0,19,11,0.0,0.0,1
19,4,9be7e0050df8db9c65bee11853497d9c,37.86012459911685,-122.2693844139576,Milvia St at Derby St,2023-08-22T02:33:57.159000Z,0,True,1692671494,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,713e3a3a-c5a6-4f48-a122-c536326bc954,,-122.2693844139576,37.86012459911685,43.559494019,43.559494019,0.0,43.559494019,43.559494019,0.0,23,4,0.0,0.0,1
12,16,3f5c0437929a0f6dbc32f116850a4196,37.8045623549303,-122.27173805236816,Frank H Ogawa Plaza,2023-08-22T02:33:57.475000Z,0,True,1692671551,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,33,9e3efff1-3d42-46fd-8206-4021277ba6c2,,-122.27173805236816,37.8045623549303,13.0958004,13.0958004,0.0,13.0958004,13.0958004,0.0,28,16,0.0,0.0,1
2,12,a6b2ae23c98c47b86a9e84062ea5c3ee,37.79801364395978,-122.40595042705534,Broadway at Kearny St,2023-08-22T02:33:57.181000Z,6,True,1692671560,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,07303af0-cf6e-46f2-bf9c-9ebb61f21adc,,-122.40595042705534,37.79801364395978,21.770055771,21.770055771,0.0,21.770055771,21.770055771,0.0,14,6,1.0,0.0,1
13,9,7ef616860128f1e359563871f977c210,37.72828159245282,-122.4506950378418,Judson Ave at Gennessee St,2023-08-22T02:33:57.537000Z,1,True,1692671470,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,f503bee7-b169-43c4-a1ef-5b3ddd859a7a,,-122.4506950378418,37.72828159245282,99.651824951,99.651824951,0.0,99.651824951,99.651824951,0.0,22,8,0.125,0.0,1
8,5,dbd21ac9ae9f5cd34c4980b4f103b550,37.7976728,-122.2629973,10th St at Fallon St,2023-08-22T02:33:57.556000Z,0,True,1692671484,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,14,7018fb4d-6799-4a20-8ea4-739f789cd096,,-122.2629973,37.7976728,6.709709167,6.709709167,0.0,6.709709167,6.709709167,0.0,13,5,0.0,0.0,1
2,13,501383f10b2cb7bd652149a50b5418fc,37.8107432,-122.2914153,14th St at Mandela Pkwy,2023-08-22T02:33:57.461000Z,0,True,1692671558,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,a845426e-b1fe-4dab-b7a5-b6e581f4d7dc,,-122.2914153,37.8107432,5.828117371,5.645196915,1.0,5.645196915,5.645196915,0.18292045600000062,15,13,0.0,0.0,1
16,18,6c19c7f80a0d01e4aabf6f13d53c06fe,37.795392,-122.394203,San Francisco Ferry Building (Harry Bridges Plaza),2023-08-22T02:33:57.378000Z,4,True,1692671514,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,37,b2e9118f-aafb-49fb-b237-4ba08e21f51f,,-122.394203,37.795392,3.189920902,2.4986398517647057,17.0,8.690080643,0.312526256,0.6912810502352942,34,14,0.2857142857142857,8.377554387,1
16,4,1372941b523f4ca92d4bfee7ea85ac95,37.795913,-122.255547,4th Ave at E 12th St (Temporary Location),2023-08-22T02:33:57.444000Z,0,True,1692671537,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,ddc41c7f-69d7-48a9-a992-d0c543fd6f5e,,-122.255547,37.795913,9.546401978,10.111946106,1.0,10.111946106,10.111946106,-0.5655441279999991,20,4,0.0,0.0,0
6,13,e9d82f4d2f1525cc654976f3fdf7f45a,37.816073115011406,-122.26788640022278,Telegraph Ave at 27th St,2023-08-22T02:33:57.533000Z,0,True,1692671460,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,a0b6621e-016f-4a91-918c-2140bfd9813c,,-122.26788640022278,37.816073115011406,10.336605072,10.336605072,0.0,10.336605072,10.336605072,0.0,19,13,0.0,0.0,1
12,13,02744ef00b430de0440ab88ecff71b2d,37.795194764385954,-122.27396965026855,Webster St at 2nd St,2023-08-22T02:33:57.470000Z,0,True,1692671549,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,26,7686b58c-88a3-4ca8-a898-d4bcccf520b3,,-122.27396965026855,37.795194764385954,4.394795895,4.512650906999999,8.0,5.790783405,3.726394653,-0.1178550119999997,25,13,0.0,2.064388752,0
2,13,f113253f2f20870c00c7f115d631304d,37.8123315,-122.2851712,DeFremery Park,2023-08-22T02:33:57.356000Z,0,True,1692671472,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,1af8f901-8697-4128-b6c8-45c7c7f2c684,,-122.2851712,37.8123315,5.517415047,5.517415047,0.0,5.517415047,5.517415047,0.0,15,13,0.0,0.0,1
14,5,08a97d1e8daf245e4fc7f5f3ab162213,37.77415256430236,-122.21239820122716,Bond St at High St,2023-08-22T02:33:57.082000Z,0,True,1692671502,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,0d6a9101-5b40-4fdf-9315-e494af1baf7b,,-122.21239820122716,37.77415256430236,11.712539673,11.88962125775,4.0,12.694824219,11.064364433,-0.1770815847499989,19,5,0.0,1.6304597859999994,0
0,15,0d33649125be2d062ec29061a27f700e,37.781123,-122.2329915,26th Ave at International Blvd,2023-08-22T02:33:57.519000Z,0,True,1692671541,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,28925943-fddd-4f98-86ef-9f8dbd9bc62d,,-122.2329915,37.781123,10.891768456,12.173821449,1.0,12.173821449,12.173821449,-1.2820529930000006,15,15,0.0,0.0,0
4,11,d9f54ff90ab5ebf7383dd6a8541d48f1,37.7927143,-122.2487796,10th Ave at E 15th St,2023-08-22T02:33:57.338000Z,0,True,1692671489,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,4c05cf62-fcee-4f55-960f-aeccd2b09735,,-122.2487796,37.7927143,12.214901924,12.214901924,0.0,12.214901924,12.214901924,0.0,15,11,0.0,0.0,1
9,5,ca8eeb013a7c04731be820a3205b8347,37.794396,-122.253842,6th Ave at E 12th St (Temporary Location),2023-08-22T02:33:57.304000Z,0,True,1692671548,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,ddc82a89-0b7e-41a7-ba69-05e3776d13cf,,-122.253842,37.794396,8.582006454,8.916497503,7.0,10.008565903,8.387745857,-0.3344910490000004,14,5,0.0,1.6208200459999986,0
11,4,1756b8a7b00189ed5c04a3171959e3f7,37.8160598,-122.2782444,24th St at Market St,2023-08-22T02:33:57.302000Z,0,True,1692671480,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,92045ce2-112c-4cd9-ae42-39aac4f43e86,,-122.2782444,37.8160598,5.827638149,5.827638149,0.0,5.827638149,5.827638149,0.0,15,4,0.0,0.0,1
5,8,182f517a38db07df6b2fcc8ac0da3617,37.79013985185364,-122.24237322807312,San Antonio Park,2023-08-22T02:33:57.314000Z,0,True,1692671475,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,6064907e-3871-4b2c-829b-d01406cee6fb,,-122.24237322807312,37.79013985185364,13.390764236,13.390764236,0.0,13.390764236,13.390764236,0.0,13,8,0.0,0.0,1
17,12,ef1e16d2e298bfbc6724316dc9f2c3c8,37.78381270927812,-122.4345588684082,Raymond Kimbell Playground,2023-08-22T02:33:57.414000Z,5,True,1692671518,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,08302771-1d45-4ec8-be85-7359fc89edd4,,-122.4345588684082,37.78381270927812,40.475910187,40.370998382500005,2.0,40.79076004,39.951236725,0.10491180449999149,29,7,0.7142857142857143,0.839523315000001,1
13,9,f18e0e4c80e5eb999f88608c3ebd3e90,37.79416044174933,-122.42156758904456,Jackson St at Polk St,2023-08-22T02:33:57.498000Z,9,True,1692671524,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,26,ed438146-1615-45c6-bf54-07e2de0adcf1,,-122.42156758904456,37.79416044174933,57.337360382,57.7362976072,5.0,60.474769592,54.626850128,-0.39893722520000097,22,0,inf,5.847919464,0
6,16,5d6369a9f895ab6203a6dcc3c0fca46d,37.781981687527214,-122.43576988577844,Ellis St at Pierce St,2023-08-22T02:33:57.452000Z,4,True,1692671463,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,26,7baa314e-6125-4943-b469-40cd66776104,,-122.43576988577844,37.781981687527214,39.423065186,39.423065186,0.0,39.423065186,39.423065186,0.0,22,12,0.3333333333333333,0.0,1
3,13,af277a4997575219024a717b9bade2e0,37.764285,-122.4318042,16th St at Prosper St,2023-08-22T02:33:57.316000Z,8,True,1692671499,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,84dfbc77-fe18-4e2c-9f89-9edb8aeaee2c,,-122.4318042,37.764285,38.335456848,38.99486668908334,12.0,41.229187012,33.912174225,-0.6594098410833382,16,5,1.6,7.317012786999996,0
15,3,f1fd7bda2e0a3cf1900d275f24ff94ff,37.7670373,-122.4154425,Folsom St at 15th St,2023-08-22T02:33:57.539000Z,1,True,1692629356,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,0,0,19,314fd7e5-4335-4b89-ac9d-2c099bc33d9f,,-122.4154425,37.7670373,5.662961006,5.83774519,1.0,5.83774519,5.83774519,-0.17478418399999995,18,2,0.5,0.0,0
5,19,e4057435753640b4855f792619c151dd,37.774814,-122.418954,S Van Ness Ave at Market St,2023-08-22T02:33:57.435000Z,0,True,1692671477,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,4990eb75-f06e-4737-b5e8-03f8f45ffe66,,-122.418954,37.774814,16.261482239,27.28587761744444,18.0,146.035110474,0.050000001,-11.024395378444442,24,19,0.0,145.985110473,0
24,14,26993f6ad0a30df7cc33bedb8efb5590,37.788032,-122.395626,Tehama St at 1st St,2023-08-22T02:33:57.081000Z,7,True,1692671552,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,39,31d616be-a4ad-48ec-b8be-c08650a50136,,-122.395626,37.788032,8.115590096,5.796143293250001,8.0,7.259160995,3.374906301,2.319446802749999,38,7,1.0,3.884254694,1
19,7,794cb9426661fc4ba684c6a147f4ea92,37.783973,-122.442878,Post St at Baker St,2023-08-22T02:33:57.512000Z,5,True,1692671561,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,71944da6-f667-4ca6-ace6-70765d46a529,,-122.442878,37.783973,54.9895401,54.9895401,0.0,54.9895401,54.9895401,0.0,26,2,2.5,0.0,1
3,16,df3286fb70521afe8b7c68681e57f777,37.780949,-122.456303,Stanyan St at Geary Blvd,2023-08-22T02:33:57.164000Z,0,True,1692671456,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,41c6b82b-2e59-4fa2-a7ad-f6cd0bcd9130,,-122.456303,37.780949,67.200920105,66.34188842771428,7.0,69.688957214,65.163627625,0.8590316772857136,19,16,0.0,4.525329588999995,1
2,11,632b45a2c2a023d1f96723878028518d,37.77779057034257,-122.40643188357352,Victoria Manalo Draves Park,2023-08-22T02:33:57.347000Z,3,True,1692671496,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,03eb8b17-d20f-400c-a98a-dcbc947228af,,-122.40643188357352,37.77779057034257,4.386695862,4.342234135,1.0,4.342234135,4.342234135,0.04446172699999984,13,8,0.375,0.0,1
3,15,6b13e6fa1252c733e32fdc7b13cba255,37.775522,-122.498498,38th Ave at Balboa St,2023-08-22T02:33:57.246000Z,13,True,1692671533,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,bf7e294f-11cc-4b4a-9a37-036d0dc0f648,,-122.498498,37.775522,54.762493134,54.985627954636364,11.0,56.584510803,53.718746185,-0.2231348206363606,18,2,6.5,2.865764618,0
10,7,222c002644107f260e59c8946fb6d383,37.734966,-122.429772,Arlington St at Roanoke St,2023-08-22T02:33:57.534000Z,1,True,1692671567,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,71af92f2-0999-4917-b7da-36e122a8f967,,-122.429772,37.734966,65.435928345,65.435928345,0.0,65.435928345,65.435928345,0.0,17,6,0.16666666666666666,0.0,1
8,10,d77edd357a87177dcc4621ef883abb5d,37.779673,-122.48797,28th Ave at Geary Blvd,2023-08-22T02:33:57.449000Z,5,True,1692671486,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,d4a88e33-78c4-4bc4-86a5-da0e3dd6e4b6,,-122.48797,37.779673,53.039756775,53.039756775,0.0,53.039756775,53.039756775,0.0,18,5,1.0,0.0,1
4,10,d97742ffbfb3863990d07359b7bdeb46,37.8238474,-122.2811926,32nd St at Adeline St,2023-08-22T02:33:57.547000Z,0,True,1692671505,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,df2bc9c0-0377-46c8-83ea-ef7ef9dcdb4d,,-122.2811926,37.8238474,7.389019489,7.389019489,0.0,7.389019489,7.389019489,0.0,14,10,0.0,0.0,1
22,8,68a14ad0d601717764086eb2d3c5f071,37.8002135669698,-122.25381016731262,2nd Ave at E 18th St,2023-08-22T02:33:57.459000Z,0,True,1692671561,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,35,7655722c-16c0-4996-9d92-4848ece2fc35,,-122.25381016731262,37.8002135669698,3.318349361,3.7184300422,5.0,4.7283988,3.261657,-0.40008068119999995,30,8,0.0,1.4667417999999999,0
4,24,3df46ea4730fd2f6a4f92007c9369299,37.78389935708493,-122.4084448814392,Powell St BART Station (Market St at 5th St),2023-08-22T02:33:57.303000Z,5,True,1692671556,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,a1e0b4b2-2c5c-4201-a78c-9e8a2152ab4e,,-122.4084448814392,37.78389935708493,10.01014328,13.87828795116667,12.0,36.427368164,10.432542801,-3.86814467116667,28,19,0.2631578947368421,25.994825363,0
9,8,22041eb5ac70f045466f45b5f7c7cebd,37.76328094058097,-122.4073773622513,Potrero Ave at Mariposa St,2023-08-22T02:33:57.146000Z,8,True,1692671462,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,17,940751e9-8763-4929-9f03-080b95e35a52,,-122.4073773622513,37.76328094058097,21.274787903,21.274787903,0.0,21.274787903,21.274787903,0.0,17,0,inf,0.0,1
11,8,0e9c72c9b1ad40895bce8ca0c30b5fae,37.7604469,-122.410807,19th St at Florida St,2023-08-22T02:33:57.178000Z,1,True,1692671517,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,fb24c862-b4cf-45e1-9008-4812aa8370fd,,-122.410807,37.7604469,9.086338997,8.405384064,1.0,8.405384064,8.405384064,0.6809549330000007,19,7,0.14285714285714285,0.0,1
13,11,fdfed17363937bd17e69bb5f32b67257,37.72238229348268,-122.44380980730055,Delano Ave at Oneida Ave,2023-08-22T02:33:57.186000Z,6,True,1692671567,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,24,7dfe1c94-5eae-41a7-ad42-3d3f4c7610a3,,-122.44380980730055,37.72238229348268,57.294849396,57.4388046265,2.0,59.807090759,55.070518494,-0.14395523050000492,24,5,1.2,4.7365722649999995,0
3,15,a8473b935036a67569f58bc142608de6,37.73017446887281,-122.43289589881896,Alemany Blvd at Silver Ave,2023-08-22T02:33:57.338000Z,6,True,1692671454,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,57b62dd0-e022-47a7-ad7e-340fbe98188a,,-122.43289589881896,37.73017446887281,37.608852386,37.608852386,0.0,37.608852386,37.608852386,0.0,18,9,0.6666666666666666,0.0,1
8,10,8b0eb4e5f5c108a52011cb111fb4c008,37.73890064447666,-122.38952457904814,Jerrold Ave at 3rd St,2023-08-22T02:33:57.548000Z,7,True,1692671526,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,9477b039-8d61-4917-b03a-43efb7d55c90,,-122.38952457904814,37.73890064447666,8.260456085,8.260456085,0.0,8.260456085,8.260456085,0.0,18,3,2.3333333333333335,0.0,1
5,22,c75e0c6b2fcb7c59d7c812600d5858f5,37.766594,-122.398198,Hubbell St at 16th St,2023-08-22T02:33:57.319000Z,12,True,1692671496,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,e66227f7-bd49-46be-b5ee-ce6518ac9dd4,,-122.398198,37.766594,4.77747345,4.77747345,0.0,4.77747345,4.77747345,0.0,27,10,1.2,0.0,1
10,14,6d41d45711456aef7f31b60c4f9d2fa1,37.7802645,-122.4066435,Howard St at 6th St,2023-08-22T02:33:57.318000Z,1,True,1692671550,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,90e4028e-afee-480f-b327-4e7cc40f6796,,-122.4066435,37.7802645,6.496419907,6.847707509999999,2.0,6.929067612,6.766347408,-0.3512876029999994,24,13,0.07692307692307693,0.1627202040000002,0
2,12,66f097190aabf98d9637e274b9d12265,37.775681,-122.494064,34th Ave at Balboa St,2023-08-22T02:33:57.541000Z,3,True,1692671508,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,17,4938bd2c-37c1-4be9-9ad3-3b3d3d589248,,-122.494064,37.775681,63.191566467,63.5900039675,2.0,64.172920227,63.007087708,-0.3984375005000018,14,9,0.3333333333333333,1.1658325190000056,0
1,16,8c6c32e76ed11f76a547517979e5a5e6,37.7819295,-122.4827855,23rd Ave at Clement St,2023-08-22T02:33:57.283000Z,11,True,1692671479,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,f8f12028-2117-4737-9a03-04548ad95e82,,-122.4827855,37.7819295,40.813724518,41.13978672025,8.0,41.460948944,40.932102203,-0.32606220225000015,17,5,2.2,0.5288467410000024,0
3,17,27c3e9e59901b5ef2bc26957ec7f3951,37.8023,-122.4244135,Chestnut St at Van Ness Ave,2023-08-22T02:33:57.454000Z,8,True,1692671490,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,22,f518d262-a592-4b3d-b026-b9215bea13d0,,-122.4244135,37.8023,29.296209335,28.365820748428572,7.0,29.17840004,27.785421371,0.9303885865714285,20,9,0.8888888888888888,1.392978668999998,1
10,7,713585c7fcbdca5115f70c1af67663a8,37.765942,-122.449228,Carl St at Cole St,2023-08-22T02:33:57.284000Z,3,True,1692671558,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,22,dd34aaa2-dd91-4d83-9f92-e8a2f1cc2f93,,-122.449228,37.765942,93.558952332,92.19374529516665,12.0,93.266387939,88.875343323,1.365207036833354,17,4,0.75,4.391044616000002,1
4,16,af18ee4922a37e2285a08671590d140e,37.7864555,-122.399749,Natoma St at New Montgomery St,2023-08-22T02:33:57.382000Z,11,True,1692671491,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,21,2a229da1-a8bc-485a-982b-df0c9de6d11e,,-122.399749,37.7864555,8.067296028,7.992001673705882,17.0,9.121826172,7.083688259,0.07529435429411713,20,5,2.2,2.038137913000001,1
5,2,7071418d19cad4ca32c3343afb0da740,37.7646845,-122.4199265,16th St Mission BART,2023-08-22T02:33:57.271000Z,0,True,1692671545,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,7,d6ced8f4-977a-441a-86f0-27381b495794,,-122.4199265,37.7646845,10.48784256,10.550333420500001,12.0,12.306295395,9.126301765,-0.06249086050000052,7,2,0.0,3.1799936300000002,0
0,20,736fc2875818c9c987f51ec384edf384,37.763333,-122.4220555,17th St at Valencia St,2023-08-22T02:33:57.462000Z,7,True,1692671567,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,18fb1a9a-e3ee-4a18-a00d-45c1e0d14d16,,-122.4220555,37.763333,14.827863693,14.600136348285716,7.0,15.139299393,14.02716732,0.22772734471428357,20,13,0.5384615384615384,1.1121320729999997,1
9,10,707f7090c1a175cd64f234c9ae512ec1,37.7370395,-122.3944985,Oakdale Ave at Phelps St,2023-08-22T02:33:57.297000Z,7,True,1692671511,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,9d5eb122-9e8b-49db-bf9c-a73c9e88c8d2,,-122.3944985,37.7370395,18.146291733,18.146291733,0.0,18.146291733,18.146291733,0.0,19,3,2.3333333333333335,0.0,1
14,16,39ee44ea71e662e83149eae893414fe6,37.784419,-122.439361,Post St at Divisadero St,2023-08-22T02:33:57.503000Z,5,True,1692671451,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,30,7dd926da-25ee-48fd-9de7-ad59a83f94a8,,-122.439361,37.784419,42.970787048,44.7041534424,5.0,45.744335175,43.526222229,-1.7333663944000008,30,11,0.45454545454545453,2.218112946000005,0
